ProbeId,GSM2808875,GSM2808876,GSM2808877,GSM2808878,GSM2808879,GSM2808880,GSM2808881,GSM2808882,GSM2808883,GSM2808884,GSM2808885,GSM2808886,GSM2808887,GSM2808888,GSM2808889,GSM2808890,GSM2808891,GSM2808892,GSM2808893,GSM2808894,GSM2808895,GSM2808896,GSM2808897,GSM2808898,GSM2808899,GSM2808900,GSM2808901,GSM2808902,GSM2808903,GSM2808904,GSM2808905,GSM2808906,GSM2808907,GSM2808908,GSM2808909,GSM2808910,GSM2808911,GSM2808912,GSM2808913,GSM2808914,GSM2808915,GSM2808916,GSM2808917,GSM2808918,GSM2808919,GSM2808920,GSM2808921,GSM2808922,GSM2808923,GSM2808924,GSM2808925,GSM2808926,GSM2808927,GSM2808928,GSM2808929,GSM2808930,GSM2808931,GSM2808932,GSM2808933,GSM2808934,GSM2808935,GSM2808936,GSM2808937,GSM2808938,GSM2808939,GSM2808940,GSM2808941,GSM2808942,GSM2808943,GSM2808944,GSM2808945,GSM2808946,GSM2808947,GSM2808948,GSM2808949,GSM2808950,GSM2808951,GSM2808952,GSM2808953,GSM2808954,GSM2808955,GSM2808956,GSM2808957,GSM2808958,GSM2808959,GSM2808960,GSM2808961,GSM2808962,GSM2808963,GSM2808964,GSM2808965,GSM2808966,GSM2808967,GSM2808968,GSM2808969,GSM2808970,GSM2808971,GSM2808972,GSM2808973,GSM2808974,GSM2808975,GSM2808976,GSM2808977,GSM2808978,GSM2808979,GSM2808980,GSM2808981,GSM2808982,GSM2808983,GSM2808984,GSM2808985,GSM2808986,GSM2808987,GSM2808988,GSM2808989,GSM2808990,GSM2808991,GSM2808992,GSM2808993,GSM2808994,GSM2808995,GSM2808996,GSM2808997,GSM2808998,GSM2808999,GSM2809000,GSM2809001,GSM2809002,GSM2809003,GSM2809004,GSM2809005,GSM2809006,GSM2809007,GSM2809008,GSM2809009,GSM2809010,GSM2809011,GSM2809012,GSM2809013,GSM2809014,GSM2809015,GSM2809016,GSM2809017,GSM2809018,GSM2809019,GSM2809020,GSM2809021,GSM2809022,GSM2809023,GSM2809024,GSM2809025,GSM2809026,GSM2809027,GSM2809028,GSM2809029,GSM2809030,GSM2809031,GSM2809032,GSM2809033,GSM2809034,GSM2809035,GSM2809036,GSM2809037,GSM2809038,GSM2809039,GSM2809040,GSM2809041,GSM2809042,GSM2809043,GSM2809044,GSM2809045,GSM2809046,GSM2809047,GSM2809048,GSM2809049,GSM2809050,GSM2809051,GSM2809052,GSM2809053,GSM2809054,GSM2809055,GSM2809056,GSM2809057,GSM2809058,GSM2809059,GSM2809060,GSM2809061,GSM2809062,GSM2809063,GSM2809064
cg17235766,0.60033,0.5142,0.57618,0.57553,0.54619,0.48387,0.60835,0.55706,0.61708,0.61847,0.53749,0.54286,0.55392,0.5406,0.54012,0.52822,0.54047,0.52306,0.59987,0.58111,0.66956,0.57342,0.66279,0.60832,0.69095,0.58821,0.63391,0.57494,0.61765,0.59895,0.62453,0.49893,0.65294,0.60217,0.72402,0.63172,0.68861,0.63532,0.63122,0.60696,0.67627,0.59371,0.6785,0.65467,0.64477,0.56149,0.61569,0.54782,0.67389,0.63696,0.56765,0.60118,0.6002,0.54607,0.61163,0.60161,0.64128,0.63948,0.6696,0.54512,0.66313,0.61592,0.64404,0.68119,0.72159,0.65334,0.7152,0.68973,0.69369,0.69866,0.65264,0.69537,0.69392,0.67276,0.68021,0.66809,0.60312,0.69849,0.67812,0.67862,0.69081,0.66791,0.6412,0.66671,0.68796,0.68563,0.60172,0.68154,0.61589,0.69884,0.63519,0.67817,0.61814,0.68884,0.64774,0.65082,0.70681,0.68513,0.6652,0.69243,0.70377,0.67966,0.62697,0.49508,0.71407,0.70897,0.71658,0.70233,0.69465,0.58308,0.60679,0.57601,0.72924,0.63403,0.67186,0.67645,0.61966,0.75026,0.69527,0.58993,0.57393,0.66406,0.60678,0.65612,0.57739,0.66639,0.74335,0.65394,0.71319,0.60022,0.63721,0.61755,0.66487,0.64904,0.5919,0.68809,0.69706,0.6206,0.63593,0.63822,0.61531,0.6489,0.60128,0.58042,0.54538,0.59688,0.67025,0.64884,0.59848,0.58173,0.54392,0.66167,0.61713,0.64497,0.59249,0.63812,0.58677,0.62921,0.64386,0.63734,0.67286,0.60332,0.58101,0.66398,0.57473,0.68433,0.58941,0.47519,0.63492,0.61613,0.66014,0.71107,0.67524,0.66891,0.67062,0.62815,0.72575,0.67872,0.77453,0.72056,0.61892,0.55427,0.69268,0.62492,0.69708,0.74594,0.61309,0.60099,0.67472,0.70332
cg05343755,0.84217,0.78698,0.85556,0.8128,0.84523,0.80929,0.85106,0.79341,0.87897,0.79274,0.82632,0.7779,0.87814,0.81476,0.84903,0.82698,0.8181,0.8284,0.84365,0.81355,0.85741,0.8292,0.86435,0.82945,0.87238,0.85262,0.88223,0.76955,0.85693,0.83054,0.87518,0.80018,0.83157,0.81054,0.87821,0.83433,0.90319,0.85322,0.83918,0.81747,0.87193,0.84477,0.88462,0.83256,0.83392,0.82004,0.83531,0.84829,0.85317,0.81271,0.86258,0.86411,0.83895,0.83771,0.85392,0.83525,0.89015,0.83099,0.85542,0.84677,0.85463,0.81183,0.81712,0.83049,0.80153,0.86987,0.84153,0.83761,0.86045,0.84971,0.881,0.81724,0.81545,0.89061,0.77467,0.82216,0.84052,0.82321,0.89147,0.81668,0.84324,0.84159,0.81655,0.80683,0.74334,0.84412,0.82754,0.83359,0.83136,0.83292,0.84396,0.82533,0.86044,0.78287,0.85944,0.88454,0.83962,0.78654,0.81429,0.85014,0.84492,0.87734,0.85104,0.84998,0.80818,0.86829,0.83455,0.85906,0.8409,0.83798,0.78037,0.84344,0.80881,0.85543,0.85966,0.85447,0.81123,0.86758,0.78921,0.86093,0.80907,0.82038,0.8724,0.87203,0.82717,0.81794,0.84673,0.87904,0.8546,0.88853,0.81034,0.87733,0.84578,0.82752,0.8403,0.85349,0.88672,0.86434,0.82984,0.81224,0.82702,0.87361,0.81067,0.7999,0.85844,0.77413,0.8599,0.87894,0.83655,0.87018,0.79436,0.84139,0.78702,0.88204,0.78869,0.81337,0.80652,0.84154,0.79498,0.84647,0.84286,0.82475,0.82821,0.84959,0.83008,0.87648,0.80965,0.84547,0.8695,0.81279,0.86232,0.83345,0.83507,0.8168,0.8296,0.88224,0.85031,0.86018,0.79375,0.87442,0.87013,0.83587,0.85098,0.83326,0.82176,0.86486,0.8663,0.89354,0.85872,0.85041
cg23093462,0.096363,0.062679,0.097736,0.069662,0.09964,0.076796,0.10791,0.073851,0.12122,0.065598,0.09995,0.07796,0.09215,0.055328,0.086784,0.058696,0.10514,0.062936,0.10954,0.062476,0.083946,0.069876,0.10729,0.070079,0.098411,0.053618,0.078347,0.064702,0.10606,0.066014,0.060034,0.049502,0.10634,0.053965,0.069162,0.065943,0.11296,0.060873,0.072658,0.059803,0.096785,0.067317,0.097103,0.065974,0.089796,0.052815,0.098729,0.071021,0.072429,0.065331,0.080486,0.067206,0.093325,0.053968,0.10796,0.06096,0.094107,0.065494,0.092897,0.05408,0.084693,0.067109,0.065493,0.052921,0.082925,0.073305,0.059338,0.086757,0.054826,0.076846,0.054501,0.045034,0.037732,0.067146,0.088118,0.054004,0.056601,0.059328,0.056174,0.050372,0.051373,0.026911,0.064558,0.052036,0.040282,0.050345,0.048147,0.042192,0.093871,0.061703,0.086105,0.055472,0.01996,0.081177,0.070476,0.06485,0.05786,0.051788,0.083075,0.10633,0.062998,0.064969,0.059397,0.096162,0.081107,0.051149,0.076771,0.089302,0.061801,0.067282,0.083137,0.085431,0.051505,0.074307,0.073843,0.063508,0.068721,0.074365,0.076205,0.056196,0.065543,0.053641,0.076011,0.053719,0.058518,0.0587,0.096223,0.066263,0.065473,0.074146,0.073093,0.063894,0.061703,0.069247,0.059323,0.07544,0.058174,0.057186,0.067323,0.041105,0.07411,0.050426,0.06452,0.051066,0.05061,0.050624,0.031462,0.045108,0.059987,0.056607,0.060626,0.055352,0.065509,0.082133,0.049058,0.06571,0.040093,0.069019,0.049831,0.080152,0.061512,0.055465,0.069067,0.050376,0.077788,0.067418,0.063445,0.07947,0.067905,0.0484,0.057366,0.049291,0.065181,0.048215,0.068404,0.066536,0.072975,0.058132,0.039852,0.059942,0.051058,0.049585,0.098851,0.06738,0.056499,0.041285,0.059964,0.055167,0.064576,0.049489
cg12417466,0.19736,0.63217,0.12234,0.5061,0.27539,0.65011,0.14512,0.4986,0.22751,0.54921,0.24226,0.69001,0.15162,0.52549,0.097626,0.50073,0.21466,0.55071,0.17911,0.43208,0.16025,0.38308,0.16467,0.43908,0.12937,0.28752,0.11183,0.42656,0.16339,0.31289,0.10588,0.40859,0.16889,0.51358,0.21763,0.42686,0.13602,0.37675,0.23775,0.59397,0.16121,0.50142,0.10551,0.60275,0.22628,0.42791,0.2283,0.5114,0.2266,0.495,0.20363,0.47777,0.169,0.50187,0.26568,0.62472,0.30125,0.64678,0.18388,0.41482,0.20146,0.54262,0.55284,0.55188,0.56992,0.47917,0.54777,0.61794,0.4827,0.5276,0.81613,0.58033,0.53333,0.68343,0.54205,0.58257,0.68467,0.53731,0.64506,0.66991,0.63318,0.53371,0.36403,0.6272,0.59016,0.36211,0.57209,0.55814,0.58334,0.50561,0.63628,0.50275,0.60455,0.56762,0.60438,0.52099,0.47208,0.62667,0.52478,0.56516,0.53531,0.56137,0.67714,0.56749,0.51479,0.57279,0.52964,0.48375,0.57454,0.44563,0.59536,0.67474,0.55433,0.48648,0.50816,0.55111,0.50533,0.59781,0.56056,0.54703,0.4698,0.54235,0.54566,0.66151,0.56013,0.58417,0.4808,0.51195,0.53849,0.61793,0.50598,0.52603,0.47538,0.47003,0.5703,0.45915,0.61209,0.60242,0.54451,0.48254,0.62583,0.74176,0.61756,0.51174,0.5754,0.53821,0.54357,0.53902,0.53767,0.66827,0.5783,0.51174,0.52425,0.42029,0.50915,0.47454,0.51568,0.50579,0.4385,0.44639,0.52184,0.5891,0.49164,0.60089,0.50406,0.46597,0.60802,0.52944,0.51998,0.50801,0.49504,0.52588,0.54933,0.49113,0.53246,0.58206,0.43557,0.47757,0.45779,0.47586,0.5059,0.67472,0.45467,0.57688,0.44734,0.56062,0.67362,0.54624,0.54813,0.61693
cg19432150,0.66581,0.84482,0.59471,0.87454,0.6402,0.86865,0.61868,0.85103,0.5615,0.8602,0.55829,0.84213,0.62595,0.8712,0.62116,0.87889,0.58754,0.87179,0.62175,0.88744,0.55263,0.85885,0.62419,0.84915,0.60783,0.87574,0.64118,0.88769,0.58663,0.90579,0.62136,0.86245,0.60709,0.8936,0.58219,0.88918,0.55758,0.89452,0.58304,0.89521,0.57828,0.89726,0.61243,0.89803,0.6031,0.88711,0.56117,0.8725,0.60405,0.8844,0.55638,0.88631,0.55604,0.89055,0.62076,0.89226,0.63428,0.89606,0.57209,0.88694,0.59914,0.85975,0.82604,0.80553,0.83324,0.81183,0.81033,0.87277,0.83905,0.78363,0.86899,0.81047,0.80488,0.83698,0.81913,0.84898,0.86557,0.79065,0.87288,0.90856,0.8759,0.83048,0.8483,0.86784,0.83112,0.8044,0.86581,0.87895,0.84933,0.85446,0.86536,0.85381,0.84686,0.82926,0.8127,0.83403,0.74647,0.86184,0.79008,0.86699,0.7968,0.8424,0.85085,0.81796,0.77578,0.88195,0.82415,0.85392,0.84949,0.81294,0.83695,0.847,0.8429,0.83192,0.82968,0.88654,0.83676,0.82176,0.79807,0.81265,0.83611,0.80856,0.85352,0.88672,0.83364,0.80926,0.77335,0.82218,0.79164,0.8768,0.8682,0.84386,0.80273,0.82433,0.86174,0.84554,0.89439,0.84762,0.82193,0.8451,0.8759,0.88238,0.8765,0.86891,0.87269,0.8618,0.87955,0.89112,0.88016,0.84702,0.87998,0.82385,0.85627,0.87804,0.86514,0.87908,0.85146,0.82645,0.81881,0.76003,0.81239,0.85501,0.80898,0.87726,0.8379,0.83466,0.83853,0.82742,0.84391,0.8472,0.82317,0.85137,0.8282,0.84172,0.82617,0.87664,0.80887,0.83863,0.87516,0.83806,0.84785,0.88662,0.78881,0.82684,0.83827,0.82836,0.85711,0.84195,0.82352,0.86002
cg26576657,0.080427,0.081177,0.073323,0.10394,0.086537,0.08193,0.083742,0.09135,0.084959,0.087617,0.077658,0.0708,0.061854,0.057621,0.069821,0.066994,0.074558,0.066898,0.079251,0.055677,0.06612,0.091926,0.072529,0.08022,0.053261,0.065811,0.05213,0.079102,0.078986,0.064008,0.07305,0.067484,0.069449,0.06038,0.053178,0.074082,0.062481,0.057753,0.052699,0.065106,0.070941,0.053917,0.054324,0.068276,0.081598,0.053672,0.061282,0.058193,0.046864,0.062979,0.05376,0.06288,0.068254,0.063161,0.066659,0.058996,0.038296,0.060146,0.051441,0.048402,0.058682,0.069947,0.065947,0.065513,0.064878,0.074934,0.039251,0.037788,0.03186,0.057264,0.095822,0.045756,0.050766,0.070576,0.06456,0.054749,0.050868,0.060128,0.065235,0.070904,0.060428,0.063108,0.067786,0.055842,0.076501,0.061812,0.019291,0.069925,0.067989,0.065445,0.065157,0.054078,0.068011,0.06244,0.055565,0.069172,0.066636,0.093338,0.049346,0.079309,0.066795,0.070614,0.078345,0.061964,0.062304,0.063842,0.057024,0.066207,0.04298,0.049215,0.062703,0.06,0.055595,0.07543,0.077077,0.068364,0.075821,0.060053,0.071035,0.058409,0.066311,0.064835,0.049928,0.064852,0.026367,0.068627,0.068529,0.062967,0.051644,0.074683,0.053045,0.079979,0.056974,0.054932,0.063928,0.065362,0.057418,0.065782,0.055457,0.044099,0.055989,0.048692,0.082906,0.06529,0.062807,0.052292,0.073559,0.025351,0.044236,0.070485,0.055677,0.047683,0.057612,0.07044,0.02853,0.071126,0.078286,0.05463,0.038656,0.066681,0.044631,0.065538,0.059718,0.057273,0.059079,0.064568,0.070211,0.090693,0.068339,0.0679,0.048292,0.061485,0.061207,0.072617,0.070557,0.08559,0.081499,0.059733,0.075476,0.054164,0.070426,0.064255,0.045091,0.063012,0.071351,0.063048,0.081771,0.092953,0.11203,0.069565
cg13416310,0.038108,0.053321,0.039464,0.024677,0.050035,0.052734,0.024145,0.063419,0.045961,0.047986,0.071719,0.051289,0.026406,0.052255,0.021365,0.033558,0.034698,0.031454,0.014822,0.053489,0.040847,0.072779,0.047994,0.044483,0.046329,0.034265,0.032428,0.050975,0.051269,0.058553,0.077954,0.085866,0.091608,0.088417,0.063642,0.065494,0.052943,0.047016,0.07461,0.074097,0.052113,0.06892,0.04541,0.064963,0.063494,0.04879,0.074873,0.057858,0.039492,0.040412,0.064121,0.048501,0.082433,0.034484,0.070666,0.047401,0.028702,0.073133,0.038439,0.032385,0.051263,0.05044,0.046818,0.056994,0.03256,0.11528,0.011495,0.06458,0.054043,0.025023,0.06274,0.033922,0.056922,0.11656,0.0099147,0.041406,0.071733,0.04965,0.072035,0.11867,0.070178,0.058968,0.04149,0.050785,0.047042,0.046637,0.039649,0.050557,0.062416,0.10376,0.058288,0.050241,0.01201,0.026487,0.035947,0.063533,0.019634,0.13975,0.057034,0.088444,0.047448,0.048632,0.041808,0.038585,0.037437,0.056569,0.086505,0.063028,0.056221,0.069571,0.073933,0.062213,0.059218,0.052942,0.037181,0.057923,0.012951,0.030558,0.027893,0.037084,0.06143,0.063604,0.033521,0.063106,0.059305,0.069121,0.077481,0.073593,0.043346,0.043851,0.043248,0.074049,0.04882,0.045443,0.043906,0.065358,0.11147,0.040371,0.037098,0.044008,0.075036,0.059034,0.032089,0.0013273,0.010553,0.04159,0.037275,0.075659,0.056661,0.052304,0.06691,0.079757,0.035795,0.054378,0.056884,0.048311,0.025843,0.043729,0.066649,0.045458,0,0.088829,0.069238,0.065527,0.060703,0.06056,0.045914,0.049987,0.054112,0.035688,0.042755,0.026892,0.042112,0.077456,0.064432,0.062117,0.023908,0.032288,0.027212,0.06157,0.064256,0.051132,0.046313,0.047886,0.054901,0.082102,0.037319,0.033191,0.053249,0.039279
cg19007602,0.065401,0.064771,0.086837,0.086994,0.081613,0.06539,0.075509,0.056626,0.080637,0.064044,0.069211,0.058756,0.056012,0.067108,0.079631,0.056259,0.055612,0.059239,0.052007,0.061191,0.058447,0.065411,0.058121,0.027889,0.059943,0.031454,0.044968,0.075451,0.077304,0.081627,0.052321,0.031526,0.068223,0.034288,0.03821,0.064827,0.066717,0.044518,0.037161,0.046751,0.046443,0.029349,0.051159,0.048245,0.049021,0.069167,0.067519,0.045692,0.030086,0.043574,0.041655,0.026677,0.060962,0.034984,0.042743,0.049216,0.072746,0.027898,0.032126,0.0031132,0.026714,0.04009,0.036317,0.043276,0.082741,0.069546,0.036269,0.099299,0.063364,0.061587,0.094564,0.087599,0.06447,0.03728,0.039472,0.075742,0.056889,0.059958,0.082296,0.066361,0.059112,0.075845,0.046013,0.072981,0.069028,0.078952,0.059537,0.053066,0.055822,0.066303,0.058352,0.065538,0.060697,0.064434,0.071877,0.05685,0.046673,0.058837,0.054431,0.047935,0.071161,0.03506,0.036126,0.051681,0.068698,0.047853,0.049913,0.078642,0.052609,0.091813,0.054268,0.078901,0.032127,0.04494,0.06906,0.06245,0.035583,0.070172,0.054314,0.053911,0.058829,0.078011,0.090546,0.067957,0.062832,0.077944,0.019663,0.091746,0.065581,0.039573,0.058658,0.042143,0.041646,0.088485,0.062577,0.063854,0.074206,0.030886,0.050337,0.046633,0.080099,0.046688,0.084015,0.051549,0.069513,0.042663,0.056261,0.048496,0.038986,0.082668,0.0417,0.046895,0.03068,0.07097,0.035473,0.098666,0.032136,0.057879,0.059463,0.08438,0.05287,0.059057,0.031175,0.028338,0.058104,0.047152,0.042472,0.047529,0.045851,0.051478,0.03581,0.075593,0.060607,0.069451,0.06452,0.033116,0.062828,0.0086176,0.066065,0.13099,0.050842,0.05861,0.061697,0.031677,0.061512,0.051912,0.056877,0.071772,0.088268,0.036263
cg02966153,0.023313,0.11748,0.0382,0.10571,0.047386,0.07828,0.036499,0.087179,0.047857,0.087396,0.043339,0.066011,0.025516,0.096708,0.026677,0.12127,0.027446,0.094269,0.032297,0.065892,0.023128,0.088043,0.022095,0.095716,0.03849,0.11901,0.021107,0.058685,0.034856,0.10118,0.033907,0.15222,0.033417,0.15126,0.025926,0.10855,0,0.099976,0.02496,0.072472,0.02094,0.1484,0.027237,0.12252,0.019034,0.07099,0.034128,0.092818,0.03222,0.11624,0.015511,0.073251,0.048825,0.061198,0.041941,0.10793,0.048717,0.11745,0.032675,0.10675,0.033879,0.062276,0.096621,0.076506,0.075617,0.024994,0.048068,0.071858,0.054885,0.045503,0.14038,0.055725,0.052277,0.086177,0.051413,0.052006,0.12788,0.04194,0.082119,0.067837,0.086707,0.064213,0.03766,0.11619,0.059548,0.022492,0.079124,0.074158,0.066705,0.077229,0.11267,0.056221,0.052027,0.062697,0.050897,0.10168,0.021018,0.050275,0.081445,0.052556,0.081449,0.082383,0.047593,0.035165,0.028103,0.053229,0.080361,0.076702,0.12807,0.094605,0.11064,0.061912,0.11529,0.091159,0.088259,0.12542,0.071924,0.079246,0.08402,0.090379,0.078381,0.12646,0.080435,0.063062,0.058895,0.034154,0.036473,0.053307,0.041484,0.041873,0.10288,0.01993,0.032455,0.038591,0.069581,0.026388,0.049818,0.09856,0.057277,0.041679,0.084025,0.076892,0.072644,0.033649,0.062424,0.05987,0.050685,0.059592,0.063697,0.11633,0.058191,0.072949,0.079153,0.042271,0.010974,0.047651,0.069046,0.06518,0.037077,0.069263,0.069893,0.058772,0.037637,0.076179,0.083467,0.080531,0.071367,0.0712,0.04752,0.081903,0.047283,0.043921,0.051753,0.054368,0.05452,0.03585,0.033572,0.086924,0.039426,0.055514,0.059661,0.13242,0.058641,0.08293,0.030766,0.086491,0.084295,0.039196,0.069389,0.039401
cg21739681,0.6466,0.62253,0.69327,0.68843,0.66406,0.67233,0.72651,0.64983,0.65081,0.64866,0.76501,0.70503,0.75989,0.71456,0.62815,0.67253,0.65693,0.61729,0.7126,0.70333,0.69516,0.69113,0.74908,0.68768,0.71965,0.64488,0.62975,0.69676,0.67476,0.57711,0.75832,0.68776,0.67074,0.67698,0.68963,0.71274,0.71786,0.73453,0.65,0.66934,0.70625,0.71307,0.65655,0.65748,0.65293,0.64982,0.69268,0.6994,0.73368,0.75502,0.3928,0.38905,0.63765,0.65645,0.63731,0.71715,0.60667,0.64484,0.71012,0.70587,0.6859,0.76198,0.7946,0.76871,0.70943,0.68009,0.76756,0.67728,0.76635,0.76439,0.70422,0.75899,0.72406,0.79855,0.6909,0.70608,0.71592,0.77368,0.68173,0.77296,0.68133,0.71992,0.69988,0.73971,0.66265,0.51152,0.71295,0.75027,0.66401,0.70423,0.72066,0.8007,0.78109,0.70086,0.71687,0.70906,0.65709,0.73882,0.66084,0.6782,0.72854,0.79966,0.71697,0.78715,0.72264,0.75451,0.73018,0.71601,0.74458,0.70895,0.69573,0.68752,0.70416,0.73015,0.757,0.74569,0.72945,0.67228,0.8189,0.74823,0.69586,0.7417,0.75973,0.75896,0.67234,0.74254,0.66771,0.77356,0.70815,0.73996,0.76434,0.78645,0.74474,0.72347,0.73659,0.80268,0.78187,0.73498,0.66475,0.70398,0.67083,0.78973,0.69664,0.65965,0.65469,0.72518,0.73153,0.76515,0.72049,0.69008,0.67941,0.69722,0.75996,0.83859,0.86287,0.70583,0.73484,0.71309,0.69667,0.76469,0.70252,0.76176,0.67603,0.69792,0.71661,0.66577,0.7571,0.72896,0.72747,0.72638,0.77783,0.77192,0.80495,0.79057,0.77664,0.79384,0.74553,0.74042,0.77707,0.75935,0.69218,0.71616,0.75195,0.73657,0.7788,0.76164,0.73196,0.62039,0.70612,0.72344
cg03822658,0.8733,0.84443,0.90005,0.89498,0.84006,0.81454,0.87697,0.85463,0.89584,0.90953,0.89759,0.91544,0.87591,0.86993,0.85249,0.83813,0.86707,0.83129,0.88866,0.87199,0.88266,0.89969,0.88147,0.86068,0.9197,0.87201,0.93091,0.91211,0.91753,0.89782,0.90805,0.88278,0.86465,0.88343,0.89673,0.8813,0.93936,0.9408,0.87578,0.86442,0.94512,0.94678,0.94271,0.93354,0.93273,0.94274,0.92273,0.93786,0.89281,0.8712,0.90236,0.90948,0.86421,0.86513,0.88588,0.87519,0.93818,0.9561,0.94411,0.91983,0.85158,0.88086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cg23813865,0.88052,0.89972,0.93707,0.90253,0.93107,0.88858,0.91298,0.93602,0.91561,0.89594,0.91892,0.93012,0.93936,0.94942,0.93394,0.90213,0.9126,0.9444,0.86166,0.91013,0.89383,0.91784,0.90512,0.89688,0.91173,0.94124,0.90939,0.89788,0.88775,0.92978,0.88443,0.86119,0.8684,0.87817,0.92038,0.92835,0.92921,0.95646,0.93002,0.93521,0.90958,0.94928,0.92472,0.93881,0.89537,0.95003,0.92924,0.92004,0.90786,0.94554,0.9334,0.95106,0.91541,0.94607,0.93333,0.95117,0.92387,0.93538,0.92876,0.95079,0.90133,0.89696,0.91438,0.86926,0.91926,0.91232,0.83377,0.89388,0.88448,0.88554,0.93896,0.86765,0.92953,0.8988,0.90096,0.94623,0.86159,0.9182,0.90167,0.86175,0.88725,0.82784,0.93672,0.93275,0.85598,0.92619,0.88433,0.94284,0.92191,0.8501,0.86941,0.88193,0.93539,0.95071,0.94961,0.92946,0.94442,0.89165,0.91513,0.90599,0.94107,0.95559,0.88226,0.91269,0.92455,0.86832,0.9423,0.89619,0.95444,0.89626,0.86824,0.92396,0.86764,0.8984,0.8635,0.87923,0.92337,0.91517,0.87151,0.89666,0.91006,0.84564,0.90212,0.86535,0.89714,0.86234,0.86911,0.91972,0.92823,0.87503,0.8756,0.84645,0.83724,0.90746,0.93259,0.88936,0.91221,0.94402,0.8931,0.84743,0.93532,0.95027,0.88066,0.85777,0.91658,0.88837,0.94165,0.89015,0.92568,0.89067,0.91709,0.90604,0.93738,0.91196,0.88534,0.94354,0.90127,0.93371,0.93494,0.94052,0.91779,0.84432,0.88435,0.94306,0.90922,0.89601,0.87813,0.88465,0.86956,0.92029,0.90227,0.90863,0.93633,0.8895,0.90123,0.88468,0.92032,0.92445,0.89681,0.89693,0.91729,0.9367,0.92377,0.89072,0.91987,0.93501,0.89767,0.90886,0.92075,0.92459
cg16805626,0.86638,0.87315,0.8597,0.83951,0.8683,0.81608,0.87945,0.84328,0.89415,0.84097,0.85982,0.8481,0.88962,0.84282,0.89462,0.86983,0.89926,0.8559,0.87913,0.85297,0.85245,0.81122,0.89452,0.84733,0.9114,0.82988,0.88615,0.85792,0.89554,0.86848,0.87141,0.83925,0.86921,0.83955,0.92186,0.86412,0.93265,0.85879,0.90082,0.87593,0.90452,0.85547,0.91975,0.88008,0.90236,0.84276,0.91129,0.9062,0.90084,0.88564,0.9065,0.84614,0.89898,0.88719,0.91412,0.86644,0.91594,0.87992,0.90536,0.86062,0.904,0.85012,0.87082,0.85536,0.87826,0.87081,0.89708,0.84432,0.87564,0.87942,0.82235,0.85975,0.86983,0.85931,0.86623,0.86433,0.85164,0.87159,0.84353,0.8598,0.87459,0.89735,0.85969,0.89833,0.84894,0.85296,0.87775,0.87338,0.87605,0.86826,0.81524,0.89635,0.85617,0.85308,0.86471,0.85549,0.9131,0.89934,0.85834,0.89102,0.86069,0.83065,0.86444,0.90857,0.88317,0.8849,0.88432,0.87058,0.86496,0.89151,0.86207,0.82033,0.87675,0.85676,0.86193,0.8706,0.8429,0.91241,0.87602,0.86462,0.86217,0.8447,0.86871,0.88908,0.85217,0.81398,0.90443,0.8723,0.89528,0.85245,0.88543,0.86568,0.88569,0.85349,0.86219,0.86049,0.87943,0.84701,0.90176,0.89396,0.85946,0.81115,0.89982,0.86653,0.88747,0.85961,0.88993,0.88843,0.85894,0.88611,0.90855,0.87622,0.8809,0.83996,0.87309,0.84431,0.86174,0.88472,0.87147,0.91493,0.88495,0.85464,0.88223,0.84731,0.85606,0.87056,0.87971,0.85812,0.88381,0.86609,0.86826,0.89579,0.88914,0.86207,0.86017,0.8377,0.87961,0.87605,0.8608,0.86891,0.84087,0.88652,0.89256,0.84774,0.89686,0.86656,0.83125,0.8519,0.87165,0.88769
